Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Wharawhara Water Stn,1567,B75581,-37.57227,175.86206,132,H,N/A
Tauranga Aero Aws,1615,B76624,-37.673,176.196,4,G,Metservice
Whakamarama,1617,B76701,-37.73206,176.00218,255,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Station,Date(NZST),Percent(%),Depth(cm)

Evaporation (Priestley-Taylor ET)
Station,Date(NZST),Amount(mm),Period(Hrs),Type
1567,20040504:0900,4.8,-,0.0,2.8,24,D
1615,20040504:0900,2.8,-,0.0,1.5,24,D
1617,20040504:0900,7.0,-,0.0,6.1,24,D
1567,20040505:0900,10.0,-,0.0,9.0,24,D
1615,20040505:0900,0.0,-,1.3,0.0,24,D
1617,20040505:0900,0.0,-,0.9,0.0,24,D
1567,20040506:0900,0.0,-,1.0,0.0,24,D
1615,20040506:0900,10.2,-,0.0,7.6,24,D
1617,20040506:0900,13.0,-,0.0,11.3,24,D
1567,20040507:0900,9.3,-,0.0,7.3,24,D
1615,20040507:0900,0.0,-,1.3,0.0,24,D
1617,20040507:0900,0.0,-,0.9,0.0,24,D
1567,20040508:0900,0.0,-,1.0,0.0,24,D
1615,20040508:0900,0.0,-,2.6,0.0,24,D
1617,20040508:0900,0.0,-,1.7,0.0,24,D
1567,20040509:0900,0.0,-,2.0,0.0,24,D
1615,20040509:0900,0.0,-,3.9,0.0,24,D
1617,20040509:0900,0.0,-,2.6,0.0,24,D
1567,20040510:0900,0.0,-,3.0,0.0,24,D
1615,20040510:0900,0.0,-,5.2,0.0,24,D
1617,20040510:0900,0.0,-,3.4,0.0,24,D
1567,20040511:0900,0.0,-,4.0,0.0,24,D
1615,20040511:0900,2.6,-,3.9,0.0,24,D
1617,20040511:0900,0.0,-,4.3,0.0,24,D
1567,20040512:0900,44.5,-,0.0,39.5,24,D
1615,20040512:0900,0.2,-,5.0,0.0,24,D
1617,20040512:0900,0.0,-,5.1,0.0,24,D
1567,20040513:0900,43.4,-,0.0,42.4,24,D
1615,20040513:0900,20.6,-,0.0,14.3,24,D
1617,20040513:0900,76.0,-,0.0,70.0,24,D
1567,20040514:0900,7.8,-,0.0,6.8,24,D
1615,20040514:0900,0.8,-,0.5,0.0,24,D
1617,20040514:0900,3.0,-,0.0,2.1,24,D
1567,20040515:0900,34.4,-,0.0,33.4,24,D
1615,20040515:0900,50.6,-,0.0,48.8,24,D
1617,20040515:0900,49.0,-,0.0,48.1,24,D
1567,20040516:0900,0.0,-,1.0,0.0,24,D
1615,20040516:0900,0.0,-,1.3,0.0,24,D
1617,20040516:0900,0.0,-,0.9,0.0,24,D
1567,20040517:0900,0.0,-,2.0,0.0,24,D
1615,20040517:0900,0.0,-,2.6,0.0,24,D
1617,20040517:0900,0.0,-,1.7,0.0,24,D
1567,20040518:0900,0.0,-,3.0,0.0,24,D
1615,20040518:0900,0.0,-,3.9,0.0,24,D
1617,20040518:0900,0.0,-,2.6,0.0,24,D
1567,20040519:0900,0.0,-,4.0,0.0,24,D
1615,20040519:0900,0.0,-,5.2,0.0,24,D
1617,20040519:0900,0.0,-,3.4,0.0,24,D
1567,20040520:0900,0.0,-,5.0,0.0,24,D
1615,20040520:0900,0.0,-,6.5,0.0,24,D
1617,20040520:0900,0.0,-,4.3,0.0,24,D
1567,20040521:0900,0.0,-,6.0,0.0,24,D
1615,20040521:0900,0.0,-,7.8,0.0,24,D
1617,20040521:0900,0.0,-,5.1,0.0,24,D
1615,20040522:0900,8.4,-,0.7,0.0,24,D
1617,20040522:0900,9.0,-,0.0,3.0,24,D
1615,20040523:0900,26.2,-,0.0,24.2,24,D
1617,20040523:0900,32.0,-,0.0,31.1,24,D
1567,20040524:0900,55.8,-,0.0,17.6,72,D
1615,20040524:0900,0.4,-,0.9,0.0,24,D
1617,20040524:0900,0.0,-,0.9,0.0,24,D
1567,20040525:0900,0.4,-,0.6,0.0,24,D
1615,20040525:0900,0.4,-,1.8,0.0,24,D
1617,20040525:0900,0.0,-,1.7,0.0,24,D
1567,20040526:0900,7.6,-,0.0,6.0,24,D
1615,20040526:0900,0.2,-,2.9,0.0,24,D
1617,20040526:0900,0.0,-,2.6,0.0,24,D
1567,20040527:0900,10.7,-,0.0,9.7,24,D
1615,20040527:0900,0.0,-,4.2,0.0,24,D
1617,20040527:0900,0.0,-,3.4,0.0,24,D
1567,20040528:0900,0.0,-,1.0,0.0,24,D
1615,20040528:0900,1.4,-,4.1,0.0,24,D
1617,20040528:0900,0.0,-,4.3,0.0,24,D
1567,20040529:0900,41.0,-,0.0,39.0,24,D
1615,20040529:0900,21.2,-,0.0,15.8,24,D
1617,20040529:0900,52.0,-,0.0,46.9,24,D
1567,20040530:0900,4.7,-,0.0,3.7,24,D
1615,20040530:0900,0.8,-,0.5,0.0,24,D
1617,20040530:0900,4.0,-,0.0,3.1,24,D
1567,20040531:0900,7.0,-,0.0,6.0,24,D
1615,20040531:0900,0.2,-,1.6,0.0,24,D
1617,20040531:0900,2.0,-,0.0,1.1,24,D
1567,20040601:0900,0.0,-,1.0,0.0,24,D
1615,20040601:0900,0.0,-,2.9,0.0,24,D
1617,20040601:0900,2.0,-,0.0,1.1,24,D
1567,20040602:0900,0.0,-,1.7,0.0,24,D
1615,20040602:0900,0.0,-,3.9,0.0,24,D
1617,20040602:0900,0.0,-,0.5,0.0,24,D
1567,20040603:0900,0.0,-,2.3,0.0,24,D
1615,20040603:0900,0.0,-,4.9,0.0,24,D
1617,20040603:0900,0.0,-,1.0,0.0,24,D
1567,20040604:0900,0.0,-,3.0,0.0,24,D
1615,20040604:0900,0.0,-,5.9,0.0,24,D
1617,20040604:0900,0.0,-,1.6,0.0,24,D
1567,20040605:0900,0.0,-,3.6,0.0,24,D
1615,20040605:0900,18.4,-,0.0,11.5,24,D
1617,20040605:0900,15.0,-,0.0,12.9,24,D
1567,20040606:0900,27.3,-,0.0,23.0,24,D
1615,20040606:0900,0.2,-,0.8,0.0,24,D
1617,20040606:0900,6.0,-,0.0,5.5,24,D
1567,20040607:0900,12.3,-,0.0,11.6,24,D
1615,20040607:0900,0.6,-,1.2,0.0,24,D
1617,20040607:0900,8.0,-,0.0,7.5,24,D
1567,20040608:0900,0.0,-,0.7,0.0,24,D
1615,20040608:0900,0.0,-,2.2,0.0,24,D
1617,20040608:0900,0.0,-,0.5,0.0,24,D
1567,20040609:0900,0.0,-,1.3,0.0,24,D
1615,20040609:0900,0.0,-,3.2,0.0,24,D
1617,20040609:0900,0.0,-,1.0,0.0,24,D
1567,20040610:0900,0.0,-,2.0,0.0,24,D
1615,20040610:0900,0.0,-,4.2,0.0,24,D
1617,20040610:0900,0.0,-,1.6,0.0,24,D
1567,20040611:0900,0.0,-,2.6,0.0,24,D
1615,20040611:0900,0.0,-,5.1,0.0,24,D
1617,20040611:0900,0.0,-,2.1,0.0,24,D
1567,20040612:0900,9.8,-,0.0,6.5,24,D
1615,20040612:0900,16.6,-,0.0,10.5,24,D
1617,20040612:0900,5.0,-,0.0,2.4,24,D
1567,20040613:0900,0.0,-,0.7,0.0,24,D
1615,20040613:0900,0.0,-,1.0,0.0,24,D
1617,20040613:0900,0.0,-,0.5,0.0,24,D
1567,20040614:0900,0.0,-,1.3,0.0,24,D
1615,20040614:0900,0.0,-,2.0,0.0,24,D
1617,20040614:0900,0.0,-,1.0,0.0,24,D
1567,20040615:0900,0.0,-,2.0,0.0,24,D
1615,20040615:0900,0.0,-,3.0,0.0,24,D
1617,20040615:0900,0.0,-,1.6,0.0,24,D
1567,20040616:0900,0.0,-,2.6,0.0,24,D
1615,20040616:0900,0.0,-,4.0,0.0,24,D
1617,20040616:0900,0.0,-,2.1,0.0,24,D
1567,20040617:0900,11.6,-,0.0,8.3,24,D
1615,20040617:0900,8.8,-,0.0,3.9,24,D
1617,20040617:0900,18.0,-,0.0,15.4,24,D
1567,20040618:0900,23.0,-,0.0,22.3,24,D
1615,20040618:0900,2.6,-,0.0,1.6,24,D
1617,20040618:0900,0.0,-,0.5,0.0,24,D
1567,20040619:0900,53.0,-,0.0,52.3,24,D
1615,20040619:0900,30.8,-,0.0,29.8,24,D
1617,20040619:0900,70.0,-,0.0,69.0,24,D
1567,20040620:0900,1.0,-,0.0,0.3,24,D
1615,20040620:0900,0.0,-,1.0,0.0,24,D
1617,20040620:0900,5.0,-,0.0,4.5,24,D
1567,20040621:0900,11.8,-,0.0,11.1,24,D
1615,20040621:0900,2.6,-,0.0,0.6,24,D
1617,20040621:0900,0.0,-,0.5,0.0,24,D
1567,20040622:0900,3.2,-,0.0,2.5,24,D
1615,20040622:0900,2.8,-,0.0,1.8,24,D
1617,20040622:0900,0.0,-,1.0,0.0,24,D
1567,20040623:0900,8.4,-,0.0,7.7,24,D
1615,20040623:0900,3.6,-,0.0,2.6,24,D
1617,20040623:0900,23.0,-,0.0,21.4,24,D
1567,20040624:0900,0.0,-,0.7,0.0,24,D
1615,20040624:0900,0.0,-,1.0,0.0,24,D
1617,20040624:0900,0.0,-,0.5,0.0,24,D
1567,20040625:0900,0.0,-,1.3,0.0,24,D
1615,20040625:0900,0.0,-,2.0,0.0,24,D
1617,20040625:0900,0.0,-,1.0,0.0,24,D
1567,20040626:0900,0.0,-,2.0,0.0,24,D
1615,20040626:0900,0.0,-,3.0,0.0,24,D
1617,20040626:0900,0.0,-,1.6,0.0,24,D
1567,20040627:0900,1.3,-,1.3,0.0,24,D
1615,20040627:0900,0.4,-,3.6,0.0,24,D
1617,20040627:0900,0.0,-,2.1,0.0,24,D
1567,20040628:0900,31.2,-,0.0,29.2,24,D
1615,20040628:0900,16.0,-,0.0,11.5,24,D
1617,20040628:0900,33.0,-,0.0,30.4,24,D
1567,20040629:0900,0.0,-,0.7,0.0,24,D
1615,20040629:0900,0.0,-,1.0,0.0,24,D
1617,20040629:0900,0.0,-,0.5,0.0,24,D
1567,20040630:0900,10.0,-,0.0,8.7,24,D
1615,20040630:0900,11.0,-,0.0,9.0,24,D
1617,20040630:0900,6.0,-,0.0,5.0,24,D
1567,20040701:0900,0.0,-,0.7,0.0,24,D
1615,20040701:0900,0.0,-,1.0,0.0,24,D
1617,20040701:0900,0.0,-,0.5,0.0,24,D
1567,20040702:0900,17.0,-,0.0,15.7,24,D
1615,20040702:0900,1.6,-,0.3,0.0,24,D
1617,20040702:0900,6.0,-,0.0,4.9,24,D
1567,20040703:0900,3.0,-,0.0,2.3,24,D
1615,20040703:0900,0.2,-,1.1,0.0,24,D
1617,20040703:0900,6.0,-,0.0,5.4,24,D
1567,20040704:0900,4.0,-,0.0,3.3,24,D
1615,20040704:0900,1.4,-,0.6,0.0,24,D
1617,20040704:0900,0.0,-,0.6,0.0,24,D
1567,20040705:0900,0.0,-,0.7,0.0,24,D
1615,20040705:0900,0.0,-,1.5,0.0,24,D
1617,20040705:0900,0.0,-,1.2,0.0,24,D
1567,20040706:0900,0.0,-,1.3,0.0,24,D
1615,20040706:0900,6.6,-,0.0,4.1,24,D
1617,20040706:0900,12.0,-,0.0,10.3,24,D
1567,20040707:0900,21.3,-,0.0,19.3,24,D
1615,20040707:0900,6.6,-,0.0,5.7,24,D
1617,20040707:0900,7.0,-,0.0,6.4,24,D
1567,20040708:0900,9.3,-,0.0,8.6,24,D
1615,20040708:0900,3.8,-,0.0,2.9,24,D
1617,20040708:0900,5.0,-,0.0,4.4,24,D
1567,20040709:0900,0.0,-,0.7,0.0,24,D
1615,20040709:0900,0.0,-,0.9,0.0,24,D
1617,20040709:0900,0.0,-,0.6,0.0,24,D
1567,20040710:0900,0.0,-,1.3,0.0,24,D
1615,20040710:0900,0.0,-,1.9,0.0,24,D
1617,20040710:0900,0.0,-,1.2,0.0,24,D
1567,20040711:0900,0.0,-,2.0,0.0,24,D
1615,20040711:0900,0.0,-,2.8,0.0,24,D
1617,20040711:0900,0.0,-,1.7,0.0,24,D
1567,20040712:0900,0.0,-,2.7,0.0,24,D
1615,20040712:0900,0.0,-,3.8,0.0,24,D
1617,20040712:0900,0.0,-,2.3,0.0,24,D
1567,20040713:0900,0.0,-,3.3,0.0,24,D
1615,20040713:0900,0.0,-,4.7,0.0,24,D
1617,20040713:0900,0.0,-,2.9,0.0,24,D
1567,20040714:0900,0.0,-,4.0,0.0,24,D
1615,20040714:0900,0.0,-,5.6,0.0,24,D
1617,20040714:0900,0.0,-,3.5,0.0,24,D
1567,20040715:0900,7.5,-,0.0,2.8,24,D
1615,20040715:0900,7.2,-,0.0,0.6,24,D
1617,20040715:0900,20.0,-,0.0,15.9,24,D
1567,20040716:0900,7.9,-,0.0,7.2,24,D
1615,20040716:0900,33.2,-,0.0,32.3,24,D
1617,20040716:0900,6.0,-,0.0,5.4,24,D
1567,20040717:0900,53.0,-,0.0,52.3,24,D
1615,20040717:0900,62.8,-,0.0,61.9,24,D
1617,20040717:0900,57.0,-,0.0,56.4,24,D
1567,20040718:0900,14.0,-,0.0,13.3,24,D
1615,20040718:0900,32.0,-,0.0,31.1,24,D
1617,20040718:0900,17.0,-,0.0,16.4,24,D
1567,20040719:0900,10.0,-,0.0,9.3,24,D
1615,20040719:0900,0.0,-,0.9,0.0,24,D
1617,20040719:0900,0.0,-,0.6,0.0,24,D
1567,20040720:0900,0.0,-,0.7,0.0,24,D
1615,20040720:0900,0.0,-,1.9,0.0,24,D
1617,20040720:0900,0.0,-,1.2,0.0,24,D
1567,20040721:0900,10.0,-,0.0,8.7,24,D
1615,20040721:0900,2.0,-,0.8,0.0,24,D
1617,20040721:0900,6.0,-,0.0,4.3,24,D
1567,20040722:0900,0.0,-,0.7,0.0,24,D
1615,20040722:0900,0.2,-,1.6,0.0,24,D
1617,20040722:0900,0.0,-,0.6,0.0,24,D
1567,20040723:0900,4.7,-,0.0,3.4,24,D
1615,20040723:0900,0.8,-,1.7,0.0,24,D
1617,20040723:0900,2.0,-,0.0,0.8,24,D
1567,20040724:0900,0.0,-,0.7,0.0,24,D
1615,20040724:0900,0.0,-,2.6,0.0,24,D
1617,20040724:0900,0.0,-,0.6,0.0,24,D
1567,20040725:0900,0.0,-,1.3,0.0,24,D
1615,20040725:0900,0.0,-,3.6,0.0,24,D
1617,20040725:0900,0.0,-,1.2,0.0,24,D
1567,20040726:0900,0.0,-,2.0,0.0,24,D
1615,20040726:0900,0.0,-,4.5,0.0,24,D
1617,20040726:0900,0.0,-,1.7,0.0,24,D
1567,20040727:0900,13.0,-,0.0,10.3,24,D
1615,20040727:0900,6.0,-,0.0,0.6,24,D
1617,20040727:0900,0.0,-,2.3,0.0,24,D
1567,20040728:0900,9.2,-,0.0,8.5,24,D
1615,20040728:0900,5.8,-,0.0,4.9,24,D
1617,20040728:0900,19.0,-,0.0,16.1,24,D
1567,20040729:0900,26.0,-,0.0,25.3,24,D
1615,20040729:0900,7.4,-,0.0,6.5,24,D
1617,20040729:0900,30.0,-,0.0,29.4,24,D
1567,20040730:0900,0.0,-,0.7,0.0,24,D
1615,20040730:0900,0.0,-,0.9,0.0,24,D
1617,20040730:0900,2.0,-,0.0,1.4,24,D
1567,20040731:0900,0.0,-,1.3,0.0,24,D
1615,20040731:0900,0.0,-,1.9,0.0,24,D
1617,20040731:0900,0.0,-,0.6,0.0,24,D
1567,20040801:0900,0.0,-,2.0,0.0,24,D
1615,20040801:0900,0.4,-,2.4,0.0,24,D
1617,20040801:0900,1.0,-,0.4,0.0,24,D
1567,20040802:0900,0.0,-,3.1,0.0,24,D
1615,20040802:0900,0.0,-,3.9,0.0,24,D
1617,20040802:0900,0.0,-,1.5,0.0,24,D
1567,20040803:0900,0.0,-,4.2,0.0,24,D
1615,20040803:0900,0.0,-,5.5,0.0,24,D
1617,20040803:0900,0.0,-,2.7,0.0,24,D
1567,20040804:0900,0.0,-,5.3,0.0,24,D
1615,20040804:0900,0.0,-,7.0,0.0,24,D
1617,20040804:0900,0.0,-,3.9,0.0,24,D
1567,20040805:0900,33.3,-,0.0,26.9,24,D
1615,20040805:0900,20.4,-,0.0,11.9,24,D
1617,20040805:0900,27.0,-,0.0,22.0,24,D
1567,20040806:0900,32.6,-,0.0,31.5,24,D
1615,20040806:0900,17.4,-,0.0,15.9,24,D
1617,20040806:0900,21.0,-,0.0,19.8,24,D
1567,20040807:0900,4.6,-,0.0,3.5,24,D
1615,20040807:0900,3.4,-,0.0,1.9,24,D
1617,20040807:0900,2.0,-,0.0,0.8,24,D
1567,20040808:0900,25.4,-,0.0,24.3,24,D
1615,20040808:0900,2.6,-,0.0,1.1,24,D
1617,20040808:0900,18.0,-,0.0,16.8,24,D
1567,20040809:0900,32.0,-,0.0,30.9,24,D
1615,20040809:0900,10.2,-,0.0,8.7,24,D
1617,20040809:0900,22.0,-,0.0,20.8,24,D
1567,20040810:0900,7.1,-,0.0,6.0,24,D
1615,20040810:0900,0.2,-,1.3,0.0,24,D
1617,20040810:0900,3.0,-,0.0,1.8,24,D
1567,20040811:0900,4.3,-,0.0,3.2,24,D
1615,20040811:0900,2.4,-,0.4,0.0,24,D
1617,20040811:0900,9.0,-,0.0,7.8,24,D
1567,20040812:0900,10.7,-,0.0,9.6,24,D
1615,20040812:0900,2.6,-,0.0,0.6,24,D
1617,20040812:0900,10.0,-,0.0,8.8,24,D
1567,20040813:0900,0.0,-,1.1,0.0,24,D
1615,20040813:0900,1.8,-,0.0,0.3,24,D
1617,20040813:0900,7.0,-,0.0,5.8,24,D
1567,20040814:0900,7.4,-,0.0,5.2,24,D
1615,20040814:0900,0.0,-,1.5,0.0,24,D
1617,20040814:0900,5.0,-,0.0,3.8,24,D
1567,20040815:0900,12.5,-,0.0,11.4,24,D
1615,20040815:0900,0.0,-,3.0,0.0,24,D
1617,20040815:0900,0.0,-,1.2,0.0,24,D
1567,20040816:0900,8.7,-,0.0,7.6,24,D
1615,20040816:0900,1.6,-,3.0,0.0,24,D
1617,20040816:0900,0.0,-,2.3,0.0,24,D
1567,20040817:0900,0.0,-,1.1,0.0,24,D
1615,20040817:0900,0.0,-,4.5,0.0,24,D
1617,20040817:0900,0.0,-,3.5,0.0,24,D
1567,20040818:0900,14.2,-,0.0,12.0,24,D
1615,20040818:0900,0.0,-,6.0,0.0,24,D
1617,20040818:0900,15.0,-,0.0,10.3,24,D
1567,20040819:0900,0.0,-,1.1,0.0,24,D
1615,20040819:0900,0.0,-,7.5,0.0,24,D
1617,20040819:0900,0.0,-,1.2,0.0,24,D
1567,20040820:0900,0.0,-,2.2,0.0,24,D
1615,20040820:0900,0.0,-,9.1,0.0,24,D
1617,20040820:0900,0.0,-,2.3,0.0,24,D
1567,20040821:0900,0.0,-,3.3,0.0,24,D
1615,20040821:0900,1.2,-,9.4,0.0,24,D
1617,20040821:0900,0.0,-,3.5,0.0,24,D
1567,20040822:0900,14.0,-,0.0,9.6,24,D
1615,20040822:0900,0.0,-,10.9,0.0,24,D
1617,20040822:0900,0.0,-,4.7,0.0,24,D
1567,20040823:0900,0.0,-,1.1,0.0,24,D
1615,20040823:0900,1.0,-,11.4,0.0,24,D
1617,20040823:0900,13.0,-,0.0,7.1,24,D
1567,20040824:0900,0.0,-,2.2,0.0,24,D
1615,20040824:0900,0.0,-,12.9,0.0,24,D
1617,20040824:0900,0.0,-,1.2,0.0,24,D
1567,20040825:0900,0.0,-,3.3,0.0,24,D
1615,20040825:0900,0.0,-,14.5,0.0,24,D
1617,20040825:0900,0.0,-,2.3,0.0,24,D
1567,20040826:0900,0.0,-,4.4,0.0,24,D
1615,20040826:0900,0.2,-,15.8,0.0,24,D
1617,20040826:0900,0.0,-,3.5,0.0,24,D
1567,20040827:0900,0.0,-,5.5,0.0,24,D
1615,20040827:0900,0.0,-,17.3,0.0,24,D
1617,20040827:0900,0.0,-,4.7,0.0,24,D
1567,20040828:0900,0.0,-,6.7,0.0,24,D
1615,20040828:0900,0.0,-,18.8,0.0,24,D
1617,20040828:0900,0.0,-,5.9,0.0,24,D
1567,20040829:0900,0.0,-,7.8,0.0,24,D
1615,20040829:0900,0.0,-,20.4,0.0,24,D
1617,20040829:0900,0.0,-,7.0,0.0,24,D
1567,20040830:0900,0.0,-,8.9,0.0,24,D
1615,20040830:0900,0.0,-,21.9,0.0,24,D
1617,20040830:0900,0.0,-,8.2,0.0,24,D
1567,20040831:0900,0.0,-,10.0,0.0,24,D
1615,20040831:0900,0.0,-,23.4,0.0,24,D
1617,20040831:0900,0.0,-,9.4,0.0,24,D
1567,20040901:0900,5.0,-,6.1,0.0,24,D
1615,20040901:0900,0.0,-,24.9,0.0,24,D
1617,20040901:0900,0.0,-,10.5,0.0,24,D
1567,20040902:0900,18.8,-,0.0,10.9,24,D
1615,20040902:0900,9.4,-,17.8,0.0,24,D
1617,20040902:0900,14.0,-,0.0,1.8,24,D
1567,20040903:0900,0.0,-,1.8,0.0,24,D
1615,20040903:0900,0.6,-,19.5,0.0,24,D
1617,20040903:0900,0.0,-,1.7,0.0,24,D
1567,20040904:0900,0.0,-,3.7,0.0,24,D
1615,20040904:0900,1.6,-,20.2,0.0,24,D
1617,20040904:0900,0.0,-,3.4,0.0,24,D
1567,20040905:0900,0.0,-,5.5,0.0,24,D
1615,20040905:0900,0.0,-,22.6,0.0,24,D
1617,20040905:0900,0.0,-,5.0,0.0,24,D
1567,20040906:0900,0.0,-,7.4,0.0,24,D
1615,20040906:0900,0.0,-,24.9,0.0,24,D
1617,20040906:0900,0.0,-,6.7,0.0,24,D
1567,20040907:0900,0.0,-,9.2,0.0,24,D
1615,20040907:0900,0.0,-,27.2,0.0,24,D
1617,20040907:0900,0.0,-,8.4,0.0,24,D
1567,20040908:0900,0.0,-,11.1,0.0,24,D
1615,20040908:0900,0.0,-,29.5,0.0,24,D
1617,20040908:0900,0.0,-,10.1,0.0,24,D
1567,20040909:0900,0.0,-,12.9,0.0,24,D
1615,20040909:0900,0.0,-,31.8,0.0,24,D
1617,20040909:0900,2.0,-,9.7,0.0,24,D
1567,20040910:0900,5.4,-,9.3,0.0,24,D
1615,20040910:0900,1.0,-,33.1,0.0,24,D
1617,20040910:0900,0.0,-,11.4,0.0,24,D
1567,20040911:0900,1.0,-,10.2,0.0,24,D
1615,20040911:0900,0.2,-,35.2,0.0,24,D
1617,20040911:0900,0.0,-,13.1,0.0,24,D
1567,20040912:0900,2.0,-,10.0,0.0,24,D
1615,20040912:0900,0.4,-,37.1,0.0,24,D
1617,20040912:0900,5.0,-,9.8,0.0,24,D
1567,20040913:0900,8.0,-,3.9,0.0,24,D
1615,20040913:0900,0.2,-,39.2,0.0,24,D
1617,20040913:0900,20.0,-,0.0,8.6,24,D
1567,20040914:0900,23.6,-,0.0,17.9,24,D
1615,20040914:0900,20.0,-,21.5,0.0,24,D
1617,20040914:0900,33.0,-,0.0,31.3,24,D
1567,20040915:0900,7.7,-,0.0,5.9,24,D
1615,20040915:0900,1.5,-,22.3,0.0,24,D
1617,20040915:0900,6.0,-,0.0,4.3,24,D
1567,20040916:0900,4.0,-,0.0,2.2,24,D
1615,20040916:0900,0.0,-,24.6,0.0,24,D
1617,20040916:0900,0.0,-,1.7,0.0,24,D
1567,20040917:0900,2.1,-,0.0,0.3,24,D
1615,20040917:0900,0.2,-,26.7,0.0,24,D
1617,20040917:0900,8.0,-,0.0,4.6,24,D
1567,20040918:0900,4.2,-,0.0,2.4,24,D
1615,20040918:0900,0.0,-,29.0,0.0,24,D
1617,20040918:0900,0.0,-,1.7,0.0,24,D
1567,20040919:0900,0.0,-,1.8,0.0,24,D
1615,20040919:0900,0.4,-,30.9,0.0,24,D
1617,20040919:0900,0.0,-,3.4,0.0,24,D
1567,20040920:0900,0.0,-,3.7,0.0,24,D
1615,20040920:0900,0.0,-,33.3,0.0,24,D
1617,20040920:0900,0.0,-,5.0,0.0,24,D
1567,20040921:0900,0.0,-,5.5,0.0,24,D
1615,20040921:0900,0.0,-,35.6,0.0,24,D
1617,20040921:0900,2.0,-,4.7,0.0,24,D
1567,20040922:0900,2.8,-,4.6,0.0,24,D
1615,20040922:0900,0.0,-,37.9,0.0,24,D
1617,20040922:0900,0.0,-,6.4,0.0,24,D
1567,20040923:0900,0.0,-,6.4,0.0,24,D
1615,20040923:0900,0.0,-,40.2,0.0,24,D
1617,20040923:0900,0.0,-,8.1,0.0,24,D
1567,20040924:0900,7.6,-,0.7,0.0,24,D
1615,20040924:0900,0.0,-,42.5,0.0,24,D
1617,20040924:0900,0.0,-,9.7,0.0,24,D
1567,20040925:0900,34.5,-,0.0,32.0,24,D
1615,20040925:0900,17.2,-,27.6,0.0,24,D
1617,20040925:0900,26.0,-,0.0,14.6,24,D
1567,20040926:0900,35.0,-,0.0,33.2,24,D
1615,20040926:0900,25.2,-,4.7,0.0,24,D
1617,20040926:0900,26.0,-,0.0,24.3,24,D
1567,20040927:0900,2.8,-,0.0,1.0,24,D
1615,20040927:0900,0.0,-,7.0,0.0,24,D
1617,20040927:0900,0.0,-,1.7,0.0,24,D
1567,20040928:0900,11.5,-,0.0,9.7,24,D
1615,20040928:0900,0.0,-,9.3,0.0,24,D
1617,20040928:0900,0.0,-,3.4,0.0,24,D
1567,20040929:0900,0.0,-,1.8,0.0,24,D
1615,20040929:0900,3.0,-,8.6,0.0,24,D
1617,20040929:0900,0.0,-,5.0,0.0,24,D
1567,20040930:0900,4.2,-,0.0,0.5,24,D
1615,20040930:0900,0.0,-,10.9,0.0,24,D
1617,20040930:0900,0.0,-,6.7,0.0,24,D
1567,20041001:0900,0.0,-,1.8,0.0,24,D
1615,20041001:0900,0.8,-,12.4,0.0,24,D
1617,20041001:0900,12.0,-,0.0,3.5,24,D
1567,20041002:0900,0.0,-,4.6,0.0,24,D
1615,20041002:0900,0.0,-,15.8,0.0,24,D
1617,20041002:0900,0.0,-,2.6,0.0,24,D
1567,20041003:0800,0.0,-,7.3,0.0,24,D
1615,20041003:0800,0.0,-,19.1,0.0,24,D
1617,20041003:0800,0.0,-,5.2,0.0,24,D
1567,20041004:0800,0.0,-,10.0,0.0,24,D
1615,20041004:0800,0.0,-,22.4,0.0,24,D
1617,20041004:0800,0.0,-,7.8,0.0,24,D
1567,20041005:0800,45.5,-,0.0,32.7,24,D
1615,20041005:0800,12.4,-,13.4,0.0,24,D
1617,20041005:0800,47.0,-,0.0,36.6,24,D
1567,20041006:0800,0.0,-,2.7,0.0,24,D
1615,20041006:0800,1.0,-,15.7,0.0,24,D
1617,20041006:0800,0.0,-,2.6,0.0,24,D
1567,20041007:0800,0.0,-,5.5,0.0,24,D
1615,20041007:0800,0.0,-,19.1,0.0,24,D
1617,20041007:0800,0.0,-,5.2,0.0,24,D
1567,20041008:0800,50.3,-,0.0,42.1,24,D
1615,20041008:0800,30.8,-,0.0,8.4,24,D
1617,20041008:0800,33.0,-,0.0,25.2,24,D
1567,20041009:0800,21.0,-,0.0,18.3,24,D
1615,20041009:0800,9.0,-,0.0,5.7,24,D
1617,20041009:0800,13.0,-,0.0,10.4,24,D
1567,20041010:0800,4.2,-,0.0,1.5,24,D
1615,20041010:0800,0.2,-,3.1,0.0,24,D
1617,20041010:0800,1.0,-,1.6,0.0,24,D
1567,20041011:0800,0.0,-,2.7,0.0,24,D
1615,20041011:0800,0.0,-,6.5,0.0,24,D
1617,20041011:0800,0.0,-,4.2,0.0,24,D
1567,20041012:0800,0.0,-,5.5,0.0,24,D
1615,20041012:0800,0.0,-,9.8,0.0,24,D
1617,20041012:0800,0.0,-,6.8,0.0,24,D
1567,20041013:0800,0.0,-,8.2,0.0,24,D
1615,20041013:0800,0.0,-,13.2,0.0,24,D
1617,20041013:0800,0.0,-,9.4,0.0,24,D
